player_ID,player_name,player_dmg,player_kills,player_assists,player_dist_walk,player_dist_ride,player_survive_time,game_size,team_id,team_placement,party_size,match_mode,match_id,date
11539,KONG_9527,0,0,0,2920.604,4123.27832,1213.259,28,19,11,4,tpp,2U4GBNA0Ymkoxr2BYKn-rNaRztbwuI_vg9q1ls65L42rey10uL1Qw2gSP72IZPMk,2017-12-31T13:11:48+0000
11540,SeMiNutz,0,0,0,100.948174,0,146.054,29,2,28,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11541,NOSH-,0,0,0,0,0,100.53,29,2,28,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11542,BeRETTaMAC,0,0,0,0,0,1512.927,29,2,28,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11543,RealMuscleGamer,478,7,0,3065.865,0,1866.603,29,3,3,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11544,Gypsy-Danger75,19,0,0,226.304245,0,288.316,29,3,3,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11545,swingking420xoxo,372,2,0,3317.482,0,1868.036,29,3,3,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11546,BYCBOT,517,5,0,4461.282,362.016632,1954.639,29,4,2,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11547,UrbanSnake,575,4,0,3897.96533,1463.72583,1954.636,29,4,2,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11548,I-used-to-be-gay,0,0,1,5063.728,0,1684.742,29,4,2,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11549,Aeloh98k,295,3,0,3997.10718,1016.7901,1677.98,29,4,2,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11550,CES297,0,0,0,1815.09521,3165.845,1553.951,29,5,7,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11551,DatButt,266,1,1,3169.56372,1761.90613,1585.582,29,5,7,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11552,Aurawra_ecksdee,158,0,0,1958.288,6317.26172,1760.94,29,5,7,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11553,Astraea_II,165,2,0,2915.76123,1767.74487,1761.941,29,5,7,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11554,Eryene,4,0,0,3954.761,4158.35742,1472.156,29,6,5,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11555,tammmmman,384,1,1,4015.80835,4074.68726,1810.213,29,6,5,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11556,Teamtom,61,1,0,4279.412,3816.78149,1463.793,29,6,5,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11557,shenqiyifa2,104,1,0,1171.9856,5547.556,1000.8,29,7,18,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11558,Extremetimor,200,2,1,1152.23816,4014.31836,1011.571,29,7,18,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11559,SteamFrinds,167,1,0,1248.42847,4703.199,1011.575,29,7,18,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11560,FishFF,192,0,0,206.847519,0,216.691,29,8,13,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11561,silverHats,327,4,0,3382.63354,0,1362.318,29,8,13,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11562,ForeverSK,171,1,0,3667.50439,0,1362.321,29,8,13,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11563,LonelyKids,60,0,1,3035.673,784.532166,1101.646,29,8,13,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11564,Justin1,41,1,0,80.12986,0,149.689,29,9,28,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11565,MrLefty,41,0,0,88.12399,0,169.741,29,9,28,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11566,JShooz,58,0,0,14.3288078,0,119.642,29,9,28,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11567,lanfeifan,173,1,1,3128.42261,3303.79932,1758.862,29,10,6,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11568,lanriyao,113,1,1,3318.62939,3070.245,1807.85,29,10,6,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11569,pengjun269,23,0,0,2886.28442,3107.6123,1759.422,29,10,6,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11570,gansinigelaomei,179,1,2,2568.578,3123.29565,1763.031,29,10,6,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11571,wylove325,206,3,0,583.745,0,324.76,29,12,22,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11572,MMTuZi,161,2,1,486.7726,0,354.753,29,12,22,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11573,f764999590,121,1,1,309.296631,0,286.419,29,12,22,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11574,Sky_GodLike,116,0,2,428.224579,0,353.139,29,12,22,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11575,VunterSlaush,28,0,0,51.24097,0,92.206,29,13,4,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11576,Sniper400ex,58,0,0,214.138489,0,142.557,29,13,4,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11577,Codsauce,0,0,0,169.4396,0,126.754,29,13,4,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11578,UnknownStranger,517,3,1,2867.09937,0,1866.368,29,13,4,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11579,3XELANS,100,1,0,35.0617027,0,142.299,29,14,17,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11580,Unchained24,272,3,0,1508.8363,5211.543,1110.839,29,14,17,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11581,Mugiwaraaaaa,165,1,1,1456.32642,4732.57764,1110.842,29,14,17,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11582,DouYuTV_Chensir,296,4,0,1743.94043,7264.618,1498.011,29,15,10,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11583,DouyuTV_ZhangSir,157,0,0,17.52776,0,137.162,29,15,10,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11584,Steve-ly,27,0,0,4349.69873,4026.04565,1362.283,29,15,10,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11585,MrYoked,112,0,0,102.128075,0,195.949,29,16,27,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11586,holetroll,20,0,0,56.6344757,0,162.801,29,16,27,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11587,Rippinitup,83,0,1,85.5177841,0,189.475,29,16,27,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11588,Nhdzi_TV,344,4,0,2932.002,4091.0437,1338.38,29,20,14,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11589,SWPMichea,0,0,0,1083.41638,0,652.069,29,20,14,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11590,33444,4,0,0,3084.285,4603.274,1352.937,29,20,14,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11591,zhifeidon,100,0,0,63.21054,0,186.788,29,20,14,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11592,KyonSenpai,26,0,0,92.2805252,0,190.608,29,21,21,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11593,adamxc,0,0,0,368.017151,0,321.578,29,21,21,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11594,Besideoldwang,441,4,0,497.156158,0,501.547,29,21,21,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11595,E_PsyCongroo,0,0,0,195.048126,0,277.825,29,21,21,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11596,Zophyeos,407,2,2,8272.697,4782.917,1954.779,29,22,1,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11597,MysterE,224,1,3,2761.20654,9926.014,1954.779,29,22,1,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11598,Blesstfup,353,3,4,2484.79321,9965.562,1954.779,29,22,1,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11599,Q1ngZi,14,0,0,1530.26611,7584.962,1037.297,29,24,16,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11600,Clownerlee,0,0,0,1926.85925,4215.091,1042.702,29,24,16,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11601,Ddrenched1,179,1,0,2161.583,3963.85,1159.425,29,24,16,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11602,Devil_Run,67,0,0,1796.39246,675.7576,982.323,29,25,19,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11603,H71242100,163,1,0,1794.6001,2030.87158,1006.477,29,25,19,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11604,AmbiguousGou,0,0,0,1021.052,0,698.726,29,25,19,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11605,Maschingun,55,0,0,2581.18115,0,954.705,29,25,19,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11606,CHIAN-niba,0,0,0,541.645142,0,688.981,29,27,8,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11607,dabinzai,0,0,0,4031.10059,2300.02246,1457.907,29,27,8,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11608,TTzzzzTT,0,0,0,4522.904,2421.20728,1556.742,29,27,8,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11609,liuxiaodong110,83,0,0,430.5741,0,339.957,29,30,23,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11610,20130313,118,1,1,225.6476,0,338.041,29,30,23,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11611,wodanimagechuizi,98,0,0,442.979065,0,309.8,29,30,23,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11612,coolhold,71,1,0,391.952942,0,310.568,29,30,23,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11613,Cc-shu21,95,2,0,3092.42773,1730.73535,1190.154,29,1,15,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11614,superman-wy,0,0,0,20.1715031,611.212158,186.296,29,1,15,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11615,Mn-666,268,2,0,2398.0166,1031.08081,974.029,29,1,15,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11616,X420XNOSCOPE360X,57,0,0,120.284027,0,198.73,29,11,26,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11617,Garlicman,240,1,0,200.8216,0,198.975,29,11,26,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11618,Minime1341,43,0,0,246.171234,0,198.979,29,11,26,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11619,gdxchiji,15,0,1,1536.234,4983.9126,1005.118,29,18,11,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11620,GFUHKJYUN,256,1,2,2544.04077,5599.36328,1497.131,29,18,11,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11621,TinderSaw,322,3,2,3314.041,3051.95117,1497.128,29,18,11,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11622,Captain-Kira,163,1,1,3071.92261,3696.029,1497.134,29,18,11,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11623,Bryancruzesucks,0,0,0,185.367813,0,231.295,29,26,24,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11624,MrCottonsParrot,100,1,0,258.258453,0,307.466,29,26,24,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11625,TikiViking,35,0,0,165.3879,0,144.515,29,26,24,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11626,ArtesianCrow,0,0,0,144.041336,0,306.415,29,26,24,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11627,margoux,0,0,0,823.771851,3249.87622,762.743,29,28,20,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11628,DamonMand,0,0,0,942.0554,3386.71,766.355,29,28,20,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11629,HowTo_Pirouette,5,0,0,783.336548,3848.97021,711.077,29,28,20,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11630,NA-CP1,58,0,0,1568.14026,3678.19,766.352,29,28,20,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11631,23-Dinosaur,87,0,0,184.835663,0,274.883,29,17,25,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11632,NamDepTraiii,49,0,0,90.91131,2088.719,241.283,29,17,25,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11633,Superficialo1,0,0,0,46.57628,0,136.057,29,29,29,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11634,pace97,166,1,0,3773.7312,837.915955,1407.846,29,23,12,4,tpp,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,2018-01-05T01:30:11+0000
11635,651651646,3956,42,0,3287.72632,0,1286.271,27,1,1,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11636,huliruichiji,145,1,1,296.6941,0,1286.271,27,1,1,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11637,yueliandiyi,81,1,0,396.310516,0,1286.271,27,1,1,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11638,GGGGhuang,100,1,0,3013.10059,0,1286.271,27,1,1,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11639,pocAKA,0,0,0,15.49957,0,87.533,27,2,24,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11640,plcvm,54,1,0,173.079956,0,174.799,27,2,24,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11641,ANDWERCC,151,1,0,16.4822578,0,111.632,27,2,24,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11642,asdsdaxsw,0,0,0,0,0,130.778,27,2,24,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11643,Limbo_Yamato,32,2,0,1502.75146,0,1053.427,27,5,8,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11644,H-Sii,0,0,0,1280.93225,0,1020.156,27,5,8,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11645,duongpc,420,2,1,1384.675,0,1053.423,27,5,8,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11646,MrNhac,292,2,1,1113.18286,0,1052.485,27,5,8,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11647,SuperViolent,419,5,0,791.688354,5110.504,779.279,27,8,12,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11648,AAALLLiang,232,2,0,2666.544,3242.081,779.276,27,8,12,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11649,PiPiGoat,100,1,0,846.0407,1649.94812,599.049,27,8,12,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11650,GoldLee,99,0,1,1098.68054,1676.55713,650.817,27,8,12,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11651,ReiYexia,0,0,0,93.33353,0,207.258,27,9,15,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11652,EXT--reme,0,0,0,702.5387,0,439.961,27,9,15,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11653,piaoyulingfeng,0,0,0,0,0,128.374,27,9,15,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
11654,14587,66,0,0,64.05239,0,118.341,27,9,15,4,tpp,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,2018-01-07T12:59:03+0000
